id,datetime,temp,dew,difference,windspeed,conditions
1911,25-03-2016,0.4,-2.8,3.2,25.3,Rain
1912,26-03-2016,5.6,3.5,2.1,28.7,"Snow, Overcast"
1913,27-03-2016,3.2,1.7,1.5,30.8,Partially cloudy
1914,28-03-2016,5,-1.3,6.3,18.2,Clear
1915,29-03-2016,9.3,0,9.3,39.1,"Rain, Partially cloudy"
1916,30-03-2016,8.2,5.5,2.7,32.7,"Rain, Overcast"
1917,31-03-2016,5.7,4,1.7,30.6,"Rain, Partially cloudy"
1918,01-04-2016,3.2,-1.8,5,45.5,"Rain, Partially cloudy"
1919,02-04-2016,1.1,-8.2,9.3,59.8,Partially cloudy
1920,03-04-2016,10.7,0,10.7,50,Clear
1921,04-04-2016,1.5,-4.9,6.4,30.6,Partially cloudy
1922,05-04-2016,1,-2.7,3.7,52.4,"Rain, Partially cloudy"
1923,06-04-2016,5.4,1.7,3.7,51,"Rain, Partially cloudy"
1924,07-04-2016,3.2,0,3.2,40.7,"Rain, Overcast"
1925,08-04-2016,0.6,-6.8,7.4,57.9,Partially cloudy
1926,09-04-2016,-0.6,-10.7,10.1,41.9,Clear
1927,10-04-2016,7.8,-1.1,8.9,37.3,Partially cloudy
1928,11-04-2016,2.4,-7.9,10.3,43.8,Clear
1929,12-04-2016,3.5,-9,12.5,32.3,Partially cloudy
1930,13-04-2016,13.1,-1.7,14.8,33.1,Partially cloudy
1931,14-04-2016,14.6,1.7,12.9,34.9,Clear
1932,15-04-2016,15.6,4.3,11.3,39.8,Clear
1933,16-04-2016,18.6,7.4,11.2,39.8,Clear
1934,17-04-2016,18.1,8.5,9.6,35,Partially cloudy
1935,18-04-2016,19,8,11,34.8,Partially cloudy
1936,19-04-2016,13.8,12.2,1.6,23.2,"Rain, Overcast"
1937,20-04-2016,11.4,10,1.4,27,"Rain, Partially cloudy"
1938,21-04-2016,11.7,8.4,3.3,28.7,Partially cloudy
1939,22-04-2016,11.6,6.2,5.4,31.5,Partially cloudy
1940,23-04-2016,12.7,7.5,5.2,36.4,Partially cloudy
1941,24-04-2016,17.1,10.9,6.2,38.6,Partially cloudy
1942,25-04-2016,15.6,11.9,3.7,33.7,"Rain, Partially cloudy"
1943,26-04-2016,11.9,8.5,3.4,34.3,Overcast
1944,27-04-2016,6.2,2.7,3.5,45.7,"Rain, Overcast"
1945,28-04-2016,5.6,4.5,1.1,26.5,"Rain, Overcast"
1946,29-04-2016,6.5,4.1,2.4,26.9,Overcast
1947,30-04-2016,6.6,4.8,1.8,41.3,"Rain, Partially cloudy"
1948,01-05-2016,7.7,5.3,2.4,35.4,"Rain, Overcast"
1949,02-05-2016,10.1,4.6,5.5,10.1,Partially cloudy
1950,03-05-2016,13.8,5.2,8.6,36.9,Partially cloudy
1951,04-05-2016,12.4,0.6,11.8,38,Clear
1952,05-05-2016,12.7,0.9,11.8,16.1,Rain
1953,06-05-2016,22,6.4,15.6,34,Clear
1954,07-05-2016,16.7,2.7,14,43.5,Partially cloudy
1955,08-05-2016,14.7,0.4,14.3,27,Rain
1956,09-05-2016,14,10.1,3.9,34.6,"Rain, Overcast"
1957,10-05-2016,13.8,12.7,1.1,32.3,"Rain, Overcast"
1958,11-05-2016,11.9,11.5,0.4,20.4,"Rain, Partially cloudy"
1959,12-05-2016,10.7,7.3,3.4,34.9,Partially cloudy
1960,13-05-2016,6.4,3.7,2.7,36.7,"Rain, Partially cloudy"
1961,14-05-2016,6,-1.2,7.2,43.9,Partially cloudy
1962,15-05-2016,9.1,-0.6,9.7,24,Partially cloudy
1963,16-05-2016,14.3,4.1,10.2,29.5,"Rain, Partially cloudy"
1964,17-05-2016,12.8,3.1,9.7,28.6,"Rain, Partially cloudy"
1965,18-05-2016,12.5,1.3,11.2,17.4,Clear
1966,19-05-2016,15,3.3,11.7,22.5,Clear
1967,20-05-2016,15.7,4.6,11.1,21.7,Partially cloudy
1968,21-05-2016,17.2,4.6,12.6,16.4,Clear
1969,22-05-2016,19.6,5,14.6,33.4,Clear
1970,23-05-2016,18.9,12.9,6,33.4,"Rain, Partially cloudy"
1971,24-05-2016,20.8,16.7,4.1,28.1,"Rain, Partially cloudy"
1972,25-05-2016,19.8,17.3,2.5,25,"Rain, Partially cloudy"
1973,26-05-2016,20.1,15.7,4.4,39.2,"Rain, Partially cloudy"
1974,27-05-2016,18.5,15.9,2.6,23.1,"Rain, Partially cloudy"
1975,28-05-2016,18.2,16.8,1.4,21.9,"Rain, Partially cloudy"
1976,29-05-2016,19.5,15.2,4.3,28.7,"Rain, Partially cloudy"
1977,30-05-2016,19.5,13.8,5.7,23.6,"Rain, Partially cloudy"
1978,31-05-2016,18.7,16.2,2.5,28.6,"Rain, Partially cloudy"
1979,01-06-2016,17.3,10.8,6.5,31,"Rain, Partially cloudy"
1980,02-06-2016,17.1,8.9,8.2,16.2,Clear
1981,03-06-2016,20.4,12.8,7.6,31.3,"Rain, Partially cloudy"
1982,04-06-2016,17.8,13.5,4.3,39.8,"Rain, Partially cloudy"
1983,05-06-2016,20.5,10.5,10,41,Clear
1984,06-06-2016,17.9,7.5,10.4,41,Partially cloudy
1985,07-06-2016,16.6,6.2,10.4,29,Clear
1986,08-06-2016,18,9.9,8.1,19.8,"Rain, Partially cloudy"
1987,09-06-2016,23.5,18.2,5.3,27.2,"Rain, Partially cloudy"
1988,10-06-2016,27.1,18.1,9,40.4,Rain
1989,11-06-2016,25.6,20.7,4.9,30.5,Rain
1990,12-06-2016,24.7,20.1,4.6,34.5,"Rain, Partially cloudy"
1991,13-06-2016,23.3,17.9,5.4,28.2,"Rain, Partially cloudy"
1992,14-06-2016,21.8,19.9,1.9,48,"Rain, Partially cloudy"
1993,15-06-2016,22.7,18.2,4.5,34.2,Rain
1994,16-06-2016,21.4,16.8,4.6,23.4,Rain
1995,17-06-2016,22.7,17.6,5.1,25.1,Clear
1996,18-06-2016,24.4,17.5,6.9,14.6,Clear
1997,19-06-2016,25.3,16.3,9,36.2,Clear
1998,20-06-2016,24,13.8,10.2,25.7,Rain
1999,21-06-2016,21.1,10.8,10.3,14,Rain
2000,22-06-2016,22.6,19.4,3.2,30.6,"Rain, Partially cloudy"
2001,23-06-2016,18.9,14.2,4.7,28.6,Partially cloudy
2002,24-06-2016,21.3,16.6,4.7,23.8,Partially cloudy
2003,25-06-2016,26.2,20.6,5.6,36.4,"Rain, Partially cloudy"
2004,26-06-2016,24.7,15.6,9.1,23.3,Rain
2005,27-06-2016,21.8,14.6,7.2,25.2,Clear
2006,28-06-2016,18.2,12.8,5.4,11.8,Partially cloudy
2007,29-06-2016,18.5,13.9,4.6,17.7,Partially cloudy
2008,30-06-2016,19.8,16.2,3.6,23.2,"Rain, Partially cloudy"
2009,01-07-2016,16.8,11.9,4.9,14.7,Partially cloudy
2010,02-07-2016,18.5,13.2,5.3,18.4,Clear
2011,03-07-2016,17.3,11.3,6,20.4,Clear
2012,04-07-2016,18.2,15.1,3.1,18,Partially cloudy
2013,05-07-2016,23.8,20.2,3.6,33.2,"Rain, Partially cloudy"
2014,06-07-2016,22.6,18.9,3.7,14.7,"Rain, Partially cloudy"
2015,07-07-2016,22.4,18.9,3.5,37.7,"Rain, Partially cloudy"
2016,08-07-2016,21.4,15.9,5.5,36.4,Rain
2017,09-07-2016,21.1,15.9,5.2,12.9,Clear
2018,10-07-2016,20.5,18.4,2.1,32.6,"Rain, Partially cloudy"
2019,11-07-2016,25.8,21.9,3.9,37.4,Partially cloudy
2020,12-07-2016,22.7,17.7,5,24.5,"Rain, Partially cloudy"
2021,13-07-2016,22.8,19.1,3.7,23.2,"Rain, Partially cloudy"
2022,14-07-2016,21.1,15.1,6,33.3,Rain
2023,15-07-2016,18.9,13.7,5.2,20.6,Partially cloudy
2024,16-07-2016,19.5,15.1,4.4,25.5,Clear
2025,17-07-2016,22.1,19.1,3,27.9,"Rain, Partially cloudy"
2026,18-07-2016,22.7,18.3,4.4,12.9,Rain
2027,19-07-2016,22,19.9,2.1,30.9,"Rain, Partially cloudy"
2028,20-07-2016,24.7,22.8,1.9,27.3,Partially cloudy
2029,21-07-2016,28.5,24.7,3.8,25.1,"Rain, Partially cloudy"
2030,22-07-2016,27,24.3,2.7,18.4,Partially cloudy
2031,23-07-2016,24.9,23.8,1.1,22.3,"Rain, Partially cloudy"
2032,24-07-2016,24.8,20.3,4.5,27.1,Partially cloudy
2033,25-07-2016,22.7,17.3,5.4,21.7,Clear
2034,26-07-2016,23.4,18.5,4.9,10.7,Clear
2035,27-07-2016,22.3,18.8,3.5,24.9,Rain
2036,28-07-2016,20.2,17.8,2.4,23.8,"Rain, Partially cloudy"
2037,29-07-2016,19.4,16.5,2.9,21.7,"Rain, Overcast"
2038,30-07-2016,20.7,17.7,3,11,"Rain, Partially cloudy"
2039,31-07-2016,22.2,19.3,2.9,21.6,"Rain, Partially cloudy"
2040,01-08-2016,22.6,20.4,2.2,26.9,"Rain, Partially cloudy"
2041,02-08-2016,23.7,21.1,2.6,15.5,"Rain, Partially cloudy"
2042,03-08-2016,24.3,21,3.3,18,Partially cloudy
2043,04-08-2016,24,21.7,2.3,24.7,"Rain, Partially cloudy"
2044,05-08-2016,20,15.1,4.9,26.8,Clear
2045,06-08-2016,19.3,14.2,5.1,16.2,Clear
2046,07-08-2016,19.2,15.2,4,9,Clear
2047,08-08-2016,20,16.5,3.5,18.5,Partially cloudy
2048,09-08-2016,23.2,20,3.2,17.9,Partially cloudy
2049,10-08-2016,24.8,22,2.8,23.5,Partially cloudy
2050,11-08-2016,24,21.9,2.1,27.8,"Rain, Partially cloudy"
2051,12-08-2016,21,20.1,0.9,26.4,"Rain, Partially cloudy"
2052,13-08-2016,21.4,17.4,4,22,Partially cloudy
2053,14-08-2016,21.1,16.2,4.9,14.5,Clear
2054,15-08-2016,20,16.2,3.8,11.3,Clear
2055,16-08-2016,22.2,17.7,4.5,35.2,"Rain, Partially cloudy"
2056,17-08-2016,22.7,18.5,4.2,31.7,"Rain, Partially cloudy"
2057,18-08-2016,22.7,20,2.7,23,"Rain, Partially cloudy"
2058,19-08-2016,19.8,18.7,1.1,18.4,"Rain, Partially cloudy"
2059,20-08-2016,17.9,15.3,2.6,30.8,"Rain, Partially cloudy"
2060,21-08-2016,16.7,11.5,5.2,23.4,Clear
2061,22-08-2016,19.1,13.8,5.3,41.7,Clear
2062,23-08-2016,20,17.1,2.9,37.6,"Rain, Partially cloudy"
2063,24-08-2016,22.4,20.1,2.3,20,"Rain, Partially cloudy"
2064,25-08-2016,19.6,15.1,4.5,17.9,Clear
2065,26-08-2016,16.6,14.1,2.5,11.2,"Rain, Partially cloudy"
2066,27-08-2016,18.9,16.9,2,15.9,"Rain, Partially cloudy"
2067,28-08-2016,21.6,19.2,2.4,20,Partially cloudy
2068,29-08-2016,21.6,20.1,1.5,14.4,"Rain, Partially cloudy"
2069,30-08-2016,21.3,18.7,2.6,18.1,"Rain, Partially cloudy"
2070,31-08-2016,18.4,13.2,5.2,16.2,Clear
2071,01-09-2016,16.7,11.5,5.2,19.5,Clear
2072,02-09-2016,15.9,11.6,4.3,19.7,Clear
2073,03-09-2016,17.3,12.9,4.4,26.9,Partially cloudy
2074,04-09-2016,19.8,15.2,4.6,34.4,Partially cloudy
2075,05-09-2016,23.1,19,4.1,31,"Rain, Partially cloudy"
2076,06-09-2016,25.4,22.2,3.2,20.1,"Rain, Partially cloudy"
2077,07-09-2016,21.6,20,1.6,16.1,"Rain, Partially cloudy"
2078,08-09-2016,20.8,15.9,4.9,21.5,Partially cloudy
2079,09-09-2016,18.3,16.7,1.6,18.4,"Rain, Partially cloudy"
2080,10-09-2016,16.1,10.9,5.2,34.1,"Rain, Partially cloudy"
2081,11-09-2016,16.9,10.8,6.1,36,Clear
2082,12-09-2016,20.2,15.1,5.1,28.6,"Rain, Partially cloudy"
2083,13-09-2016,16.2,13.1,3.1,23.9,"Rain, Partially cloudy"
2084,14-09-2016,15.6,9.7,5.9,11.2,Partially cloudy
2085,15-09-2016,17.9,14.8,3.1,36.9,"Rain, Partially cloudy"
2086,16-09-2016,18.7,15.6,3.1,23,"Rain, Partially cloudy"
2087,17-09-2016,15.9,13.1,2.8,24.8,"Rain, Partially cloudy"
2088,18-09-2016,19.2,12.9,6.3,32.8,Clear
2089,19-09-2016,20.4,13.3,7.1,20.6,Clear
2090,20-09-2016,20.2,11.1,9.1,28.1,Rain
2091,21-09-2016,23,20.2,2.8,28.9,"Rain, Partially cloudy"
2092,22-09-2016,19.7,17.9,1.8,43.8,"Rain, Partially cloudy"
2093,23-09-2016,19.1,18.6,0.5,22,"Rain, Overcast"
2094,24-09-2016,21.2,18.6,2.6,28.8,"Rain, Partially cloudy"
2095,25-09-2016,17.2,13.9,3.3,35.7,"Rain, Partially cloudy"
2096,26-09-2016,13.2,2.8,10.4,44.8,Clear
2097,27-09-2016,12.8,2.4,10.4,37.4,Clear
2098,28-09-2016,12.2,8,4.2,30.9,Partially cloudy
2099,29-09-2016,13.8,8.4,5.4,21.5,Partially cloudy
2100,30-09-2016,14.1,10.1,4,17.8,Partially cloudy
2101,01-10-2016,15.8,12.2,3.6,16,Partially cloudy
2102,02-10-2016,14.8,9,5.8,11.6,Clear
2103,03-10-2016,15,9.7,5.3,23.4,Clear
2104,04-10-2016,17.9,12.7,5.2,34.5,"Rain, Partially cloudy"
2105,05-10-2016,16.2,10.3,5.9,26.8,"Rain, Partially cloudy"
2106,06-10-2016,12.9,9.1,3.8,30.4,"Rain, Partially cloudy"
2107,07-10-2016,7.8,2.4,5.4,39.9,"Rain, Partially cloudy"
2108,08-10-2016,8.3,2.4,5.9,20.8,Clear
2109,09-10-2016,8.9,2.3,6.6,16.5,Clear
2110,10-10-2016,13.6,7.5,6.1,34.5,Partially cloudy
2111,11-10-2016,16.3,11.4,4.9,28.4,"Rain, Partially cloudy"
2112,12-10-2016,6.2,2.7,3.5,35.9,"Rain, Partially cloudy"
2113,13-10-2016,4.1,-1.7,5.8,20.6,Clear
2114,14-10-2016,9.6,6.9,2.7,39.3,Partially cloudy
2115,15-10-2016,18.4,15.6,2.8,35.3,Overcast
2116,16-10-2016,16.4,12.9,3.5,28.6,Partially cloudy
2117,17-10-2016,19.9,17.6,2.3,19,Partially cloudy
2118,18-10-2016,14.1,8.6,5.5,33.8,Partially cloudy
2119,19-10-2016,10.5,6,4.5,25,Clear
2120,20-10-2016,5.8,0.4,5.4,26.4,Partially cloudy
2121,21-10-2016,5.3,0,5.3,20,Partially cloudy
2122,22-10-2016,10.1,2.6,7.5,16.4,Clear
2123,23-10-2016,10.3,3.9,6.4,40.3,Clear
2124,24-10-2016,6.2,0.9,5.3,16,Clear
2125,25-10-2016,8.9,3,5.9,36.8,"Rain, Partially cloudy"
2126,26-10-2016,6.8,5.9,0.9,37.9,"Rain, Overcast"
2127,27-10-2016,7.2,5.7,1.5,21.9,Partially cloudy
2128,28-10-2016,13.8,11.1,2.7,38.5,Partially cloudy
2129,29-10-2016,11.4,9.6,1.8,30.8,Partially cloudy
2130,30-10-2016,6.8,4,2.8,27.5,Partially cloudy
2131,31-10-2016,9.6,8.5,1.1,38,Partially cloudy
2132,01-11-2016,11.8,6.9,4.9,16.3,Clear
2133,02-11-2016,10.7,6.3,4.4,16.4,Clear
2134,03-11-2016,9.5,4,5.5,21.5,Clear
2135,04-11-2016,9.5,3.7,5.8,20.1,Clear
2136,05-11-2016,10.6,5.3,5.3,11.8,Clear
2137,06-11-2016,10.6,4.5,6.1,34.5,Clear
2138,07-11-2016,9.5,4.5,5,16.7,Clear
2139,08-11-2016,8,3,5,34.2,Clear
2140,09-11-2016,6,0.3,5.7,21.7,Clear
2141,10-11-2016,10.5,3.3,7.2,27,Clear
2142,11-11-2016,4.6,-0.6,5.2,25.2,Clear
2143,12-11-2016,3.9,-1.3,5.2,31,Clear
2144,13-11-2016,9.1,1.5,7.6,41.5,Clear
2145,14-11-2016,6.1,3.3,2.8,28.9,Partially cloudy
2146,15-11-2016,6.1,2.8,3.3,28.8,Partially cloudy
2147,16-11-2016,7.7,3,4.7,35.2,Clear
2148,17-11-2016,11.7,7,4.7,20,Clear
2149,18-11-2016,4.1,2.4,1.7,56.4,"Rain, Partially cloudy"
2150,19-11-2016,-2.7,-7.7,5,48.4,Partially cloudy
2151,20-11-2016,-4.4,-9,4.6,14.4,Clear
2152,21-11-2016,-1.2,-7.9,6.7,25.6,Clear
2153,22-11-2016,1.4,-2.1,3.5,33.2,"Rain, Overcast"
2154,23-11-2016,1.8,0.8,1,28.7,"Rain, Overcast"
2155,24-11-2016,1.8,-0.5,2.3,20.8,Overcast
2156,25-11-2016,1.3,-0.4,1.7,18,Partially cloudy
2157,26-11-2016,1.6,-0.4,2,22.4,Clear
2158,27-11-2016,1.7,1,0.7,39.5,"Rain, Partially cloudy"
2159,28-11-2016,8.8,6.2,2.6,44.1,"Rain, Partially cloudy"
2160,29-11-2016,2.1,-1.6,3.7,42,Overcast
2161,30-11-2016,0.9,-0.2,1.1,28.7,"Rain, Overcast"
2162,01-12-2016,0.9,-0.4,1.3,30,Overcast
2163,02-12-2016,-0.6,-3.5,2.9,25.2,Overcast
2164,03-12-2016,0.2,-2.7,2.9,18,"Snow, Overcast"
2165,04-12-2016,0.6,-0.3,0.9,24.5,"Snow, Partially cloudy"
2166,05-12-2016,0.5,-0.4,0.9,33.6,"Snow, Partially cloudy"
2167,06-12-2016,-4,-7.6,3.6,45.4,"Snow, Partially cloudy"
2168,07-12-2016,-8.7,-13,4.3,40.4,Partially cloudy
2169,08-12-2016,-9,-12.8,3.8,42,Partially cloudy
2170,09-12-2016,-9.3,-12.7,3.4,21.9,Partially cloudy
2171,10-12-2016,-9.6,-11.7,2.1,23.8,"Snow, Partially cloudy"
2172,11-12-2016,-5.9,-7.8,1.9,36.3,"Snow, Overcast"
2173,12-12-2016,-15.3,-18.2,2.9,32.7,Partially cloudy
2174,13-12-2016,-15.9,-20.3,4.4,33.4,Clear
2175,14-12-2016,-13.5,-19.1,5.6,49,Partially cloudy
2176,15-12-2016,-17.9,-22.3,4.4,23.5,Partially cloudy
2177,16-12-2016,-11.1,-13.4,2.3,24.1,"Snow, Overcast"
2178,17-12-2016,-15.5,-18.2,2.7,43.8,Partially cloudy
2179,18-12-2016,-24,-27.7,3.7,30.5,Clear
2180,19-12-2016,-12.1,-15.8,3.7,39.9,Clear
2181,20-12-2016,-3,-7.1,4.1,38.3,Clear
2182,21-12-2016,-0.9,-4.1,3.2,49.8,Partially cloudy
2183,22-12-2016,-2.9,-5.9,3,29,Clear
2184,23-12-2016,0.1,-1.5,1.6,28.7,"Snow, Partially cloudy"
2185,24-12-2016,-1.7,-2.4,0.7,27,Partially cloudy
2186,25-12-2016,0.5,0,0.5,50.1,"Rain, Overcast"
2187,26-12-2016,-3.6,-7.6,4,53.3,Partially cloudy
2188,27-12-2016,-5.9,-9.3,3.4,33.7,Partially cloudy
2189,28-12-2016,-0.6,-4.2,3.6,34.8,Clear
2190,29-12-2016,-2,-6,4,52.3,Partially cloudy
2191,30-12-2016,-3.5,-6.5,3,30.5,Partially cloudy
2192,31-12-2016,-4,-7.5,3.5,44.5,Partially cloudy
